ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	[Age]Value	[Gender]Value	[Language]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[Face]Hit	AOI[Incongruent]Hit	AOI[Congruent]Hit	AOI[Rectangle]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G49	12/02/2018	88758	1280 x 720		Raw Data														23	13:47:18.006	1518443952096769															0	1		Fixation	4																									1	-169	964	-3	1029	-86	996			-67.89	-98.14	-1.29	-124.27	-34.59	-111.21	180.28	155.23	472.77	220.98	155.94	475.47					503.46	503.46	4.69	4.42	0	0				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G49	12/02/2018	88758	1280 x 720		Raw Data														32	13:47:18.014	1518443952105038															0	2		Fixation	8			0.53	49.85																					2			8	1016	8	1016					3.05	-119.33						220.80	155.80	475.52						0.00		4.37	4	0				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G49	12/02/2018	88758	1280 x 720		Raw Data														40	13:47:18.023	1518443952113355															0			Unclassified	8																									3																			-34.01										4	4				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G49	12/02/2018	88758	1280 x 720		Raw Data														48	13:47:18.031	1518443952121714															0	3		Fixation	8			0.57	253.66	203.81																				4			3	1033	3	1033					1.22	-125.96						220.38	155.60	475.61						0.00		4.42	4	0				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G49	12/02/2018	88758	1280 x 720		Raw Data														57	13:47:18.039	1518443952130083															0			Unclassified	8																									5																			-34.01										4	4				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G49	12/02/2018	88758	1280 x 720		Raw Data														65	13:47:18.048	1518443952138436															0	4		Fixation	8			0.25	23.27	129.61																				6	-166	949	10	1030	-78	989			-66.50	-92.26	4.12	-124.88	-31.19	-108.57	179.04	154.79	472.95	219.94	154.39	473.11					503.64	503.64	4.76	4.38	0	0				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G49	12/02/2018	88758	1280 x 720		Raw Data														73	13:47:18.056	1518443952146691															0			Unclassified	8																									7																			-34.01										4	4				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G49	12/02/2018	88758	1280 x 720		Raw Data														81	13:47:18.064	1518443952155031															0			Unclassified	8																									8																			-34.01										4	4				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G49	12/02/2018	88758	1280 x 720		Raw Data														90	13:47:18.073	1518443952163407															0			Unclassified	8																									9																			-34.01										4	4				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G49	12/02/2018	88758	1280 x 720		Raw Data														98	13:47:18.081	1518443952171750															0			Unclassified	8																									10	464	917			464	917			186.16	-79.19					175.60	154.78	473.67		-34.01						504.84		4.32		0	4				
