ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	[Age]Value	[Gender]Value	[Language]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[Face]Hit	AOI[Incongruent]Hit	AOI[Congruent]Hit	AOI[Rectangle]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G128	31/08/2018	90493	1280 x 720		Raw Data														35	13:50:41.221	1535720805666061															0	1		Fixation	4																									1	606	433	602	478	604	455			243.09	115.54	241.82	97.45	242.45	106.49	220.70	207.60	553.95	264.04	205.52	549.67					593.95	593.95	3.96	4.39	0	0				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G128	31/08/2018	90493	1280 x 720		Raw Data														44	13:50:41.230	1535720805674429															0	2		Fixation	8			0.12	134.91																					2	602	431	600	476	601	453			241.76	116.31	240.78	98.06	241.27	107.19	220.90	207.85	554.16	264.24	205.68	549.88					594.23	594.23	3.97	4.37	0	0				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G128	31/08/2018	90493	1280 x 720		Raw Data														52	13:50:41.238	1535720805682695															0	3		Fixation	8			0.29	278.10	143.20																				3	607	433	601	483	604	458			243.52	115.62	241.38	95.35	242.45	105.49	221.11	208.11	554.38	264.45	205.85	550.15					594.53	594.53	3.97	4.38	0	0				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G128	31/08/2018	90493	1280 x 720		Raw Data														60	13:50:41.246	1535720805691017															0	4		Fixation	8			0.21	348.65	70.55																				4	608	434	606	484	607	459			243.93	115.00	243.11	94.99	243.52	105.00	221.34	208.39	554.63	264.68	206.02	550.42					594.85	594.85	3.98	4.39	0	0				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G128	31/08/2018	90493	1280 x 720		Raw Data														69	13:50:41.255	1535720805699387															0	5		Fixation	8			0.44	158.13	169.48																				5	607	441	596	480	601	460			243.75	112.42	239.41	96.54	241.58	104.48	221.58	208.67	554.86	264.92	206.20	550.74					595.17	595.17	3.97	4.38	0	0				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G128	31/08/2018	90493	1280 x 720		Raw Data														77	13:50:41.263	1535720805707742															0	6		Fixation	8			0.30	344.01	185.87																				6	610	426	603	482	606	454			244.86	118.54	242.23	95.66	243.55	107.10	221.83	208.97	555.13	265.16	206.37	551.06					595.52	595.52	3.98	4.38	0	0				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G128	31/08/2018	90493	1280 x 720		Raw Data														85	13:50:41.271	1535720805716101															0	7		Fixation	8			0.18	333.36	349.36																				7	618	430	607	484	612	457			248.19	116.83	243.74	95.04	245.97	105.93	222.08	209.29	555.42	265.41	206.55	551.41					595.89	595.89	4.00	4.38	0	0				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G128	31/08/2018	90493	1280 x 720		Raw Data														94	13:50:41.280	1535720805724362															0	8		Fixation	8			0.62	148.31	174.95																				8	609	435	594	476	601	455			244.64	114.64	238.57	98.35	241.60	106.50	222.34	209.64	555.75	265.67	206.74	551.80					596.33	596.33	4.00	4.39	0	0				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G128	31/08/2018	90493	1280 x 720		Raw Data														102	13:50:41.288	1535720805732701															0	9		Fixation	8			0.25	350.51	202.20																				9	611	434	600	477	605	455			245.09	115.10	240.90	97.68	243.00	106.39	222.60	209.97	556.05	265.93	206.93	552.19					596.72	596.72	3.99	4.40	0	0				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G128	31/08/2018	90493	1280 x 720		Raw Data														110	13:50:41.296	1535720805741070															0	10		Fixation	8			0.17	45.09	54.58																				10	609	440	603	474	606	457			244.49	112.65	241.99	99.09	243.24	105.87	222.86	210.33	556.41	266.18	207.15	552.63					597.18	597.18	4.03	4.37	0	0				
