ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	[Age]Value	[Gender]Value	[Language]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[Face]Hit	AOI[Incongruent]Hit	AOI[Congruent]Hit	AOI[Rectangle]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G82	01/05/2018	93650	1280 x 720		Raw Data														38	15:50:09.887	1525187018754166															0	1		Fixation	4																									1	478	-114	248	-42	363	-78			191.72	335.76	99.50	306.83	145.61	321.29	253.95	185.37	554.56	254.01	185.46	554.79					584.72	584.72	4.49	4.46	3	1				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G82	01/05/2018	93650	1280 x 720		Raw Data														46	15:50:09.896	1525187018762527															0	2		Fixation	8			0.33	249.50																					2	474	-105	245	-34	359	-69			190.39	332.05	98.30	303.57	144.34	317.81	254.12	185.42	554.54	254.18	185.54	554.83					584.72	584.72	4.49	4.47	3	1				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G82	01/05/2018	93650	1280 x 720		Raw Data														54	15:50:09.904	1525187018770882															0	3		Fixation	8			0.33	153.36	263.86																				3	466	-108	237	-38	351	-73			187.18	333.40	95.13	305.22	141.16	319.31	254.28	185.48	554.52	254.34	185.63	554.90					584.72	584.72	4.50	4.48	3	1				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G82	01/05/2018	93650	1280 x 720		Raw Data														63	15:50:09.912	1525187018779153															0	4		Fixation	8			0.31	345.92	192.56																				4	475	-106	245	-36	360	-71			190.60	332.81	98.45	304.58	144.53	318.70	254.44	185.52	554.50	254.50	185.71	554.96					584.71	584.71	4.46	4.43	3	1				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G82	01/05/2018	93650	1280 x 720		Raw Data														71	15:50:09.921	1525187018787514															0	5		Fixation	8			0.25	153.36	167.44																				5	469	-108	239	-39	354	-73			188.19	333.60	96.08	305.67	142.14	319.64	254.60	185.58	554.48	254.65	185.80	555.02					584.71	584.71	4.47	4.45	3	1				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G82	01/05/2018	93650	1280 x 720		Raw Data														79	15:50:09.929	1525187018795841															0	6		Fixation	8			0.21	314.91	161.55																				6	472	-104	243	-35	357	-69			189.43	331.77	97.35	303.96	143.39	317.86	254.74	185.63	554.46	254.80	185.87	555.07					584.71	584.71	4.48	4.46	3	1				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G82	01/05/2018	93650	1280 x 720		Raw Data														88	15:50:09.937	1525187018804201															0	7		Fixation	8			0.11	45.09	90.18																				7	475	-106	245	-37	360	-71			190.65	332.72	98.51	304.88	144.58	318.80	254.88	185.67	554.44	254.94	185.96	555.15					584.71	584.71	4.47	4.45	3	1				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G82	01/05/2018	93650	1280 x 720		Raw Data														96	15:50:09.946	1525187018812552															0	8		Fixation	8			0.13	146.22	101.13																				8	472	-108	242	-39	357	-73			189.30	333.28	97.15	305.66	143.22	319.47	255.01	185.73	554.42	255.07	186.04	555.19					584.71	584.71	4.47	4.45	3	1				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G82	01/05/2018	93650	1280 x 720		Raw Data														104	15:50:09.954	1525187018820822															0	9		Fixation	8			0.08	116.49	330.27																				9	471	-109	241	-41	356	-75			189.12	333.88	96.92	306.44	143.02	320.16	255.15	185.78	554.40	255.20	186.12	555.25					584.71	584.71	4.44	4.42	3	1				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G82	01/05/2018	93650	1280 x 720		Raw Data														113	15:50:09.962	1525187018829153															0	10		Fixation	8			0.16	153.36	36.87																				10	466	-111	237	-43	351	-77			187.10	334.60	94.99	307.16	141.04	320.88	255.27	185.82	554.38	255.33	186.19	555.29					584.71	584.71	4.48	4.46	3	1				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G82	01/05/2018	93650	1280 x 720		Raw Data														121	15:50:09.971	1525187018837507															0	11		Fixation	8			0.20	291.74	138.38																				11	463	-53	239	-38	351	-45			185.78	311.17	95.92	305.13	140.85	308.15	255.50	180.39	540.84	255.44	186.28	555.37					570.12	570.12	4.32	4.43	3	1				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G82	01/05/2018	93650	1280 x 720		Raw Data														129	15:50:09.979	1525187018845866															0	12		Fixation	8			2.60	109.92	178.19																				12	461	-78	215	-104	338	-91			184.92	321.25	86.24	331.67	135.58	326.46	255.62	179.93	539.74	255.64	186.20	555.46					568.93	568.93	4.35	4.49	3	1				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G82	01/05/2018	93650	1280 x 720		Raw Data														138	15:50:09.987	1525187018854149															0	13		Fixation	8			0.23	260.57	150.64																				13	456	-136	214	-98	335	-117			183.10	344.60	85.99	329.57	134.54	337.08	255.64	186.36	555.49	255.74	186.27	555.53					585.94	585.94	4.50	4.49	3	1				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G82	01/05/2018	93650	1280 x 720		Raw Data														146	15:50:09.996	1525187018862485															0	14		Fixation	8			0.04	270.00	9.43																				14	456	-133	214	-97	335	-115			183.05	343.37	85.78	328.82	134.41	336.10	255.74	186.44	555.58	255.84	186.34	555.62					586.06	586.06	4.49	4.48	3	1				
