ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	[Age]Value	[Gender]Value	[Language]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[Face]Hit	AOI[Incongruent]Hit	AOI[Congruent]Hit	AOI[Rectangle]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G52	13/02/2018	90270	1280 x 720		Raw Data														34	14:37:49.732	1518533384822928															0	1		Fixation	4																									1	661	-95	659	19	660	-38			265.24	328.23	264.33	282.10	264.79	305.16	251.53	201.04	552.55	296.37	197.77	549.80					588.95	588.95	4.06	4.53	0	0				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G52	13/02/2018	90270	1280 x 720		Raw Data														42	14:37:49.740	1518533384831180															0	2		Fixation	8			0.30	15.99																					2	665	-100	666	17	665	-41			266.95	330.07	267.48	283.25	267.21	306.66	251.49	201.15	552.73	296.33	197.95	550.12					589.15	589.15	4.08	4.66	0	0				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G52	13/02/2018	90270	1280 x 720		Raw Data														51	14:37:49.749	1518533384839528															0	3		Fixation	8			0.21	233.22	217.22																				3	677	-95	663	21	670	-37			271.68	328.09	266.32	281.56	269.00	304.82	251.41	201.00	552.33	296.27	197.99	550.08					588.73	588.73	4.12	4.57	0	0				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G52	13/02/2018	90270	1280 x 720		Raw Data														59	14:37:49.757	1518533384847885															0	4		Fixation	8			0.76	319.31	86.09																				4	662	-107	677	33	669	-37			265.71	333.18	271.60	276.54	268.66	304.86	251.39	201.22	552.81	296.22	197.78	549.46					589.26	589.26	4.15	4.64	0	0				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G52	13/02/2018	90270	1280 x 720		Raw Data														67	14:37:49.765	1518533384856240															0			Unclassified	8																									5	670	-92			670	-92			268.87	326.80					251.33	201.23	552.75		-34.01						589.21		4.14		0	4				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G52	13/02/2018	90270	1280 x 720		Raw Data														76	14:37:49.774	1518533384864597															0	5		Fixation	8			0.53	218.75	259.44																				6	668	-83	667	41	667	-21			268.26	323.25	267.77	273.44	268.01	298.35	251.28	201.20	552.64	296.11	197.98	549.73					589.09	589.09	4.11	4.61	0	0				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G52	13/02/2018	90270	1280 x 720		Raw Data														84	14:37:49.782	1518533384872840															0			Unclassified	8																									7	666	-89			666	-89			267.31	325.79					251.25	201.47	553.23		-34.01						589.74		4.12		0	4				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G52	13/02/2018	90270	1280 x 720		Raw Data														92	14:37:49.790	1518533384881211															0	6		Fixation	8			0.45	270.00	51.25																				8	660	-87	667	52	663	-17			265.12	324.85	267.59	269.14	266.35	296.99	251.19	201.38	553.00	296.00	197.89	549.37					589.50	589.50	4.15	4.64	0	0				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G52	13/02/2018	90270	1280 x 720		Raw Data														101	14:37:49.799	1518533384889549															0			Unclassified	8																									9	662	-85			662	-85			265.60	324.27					251.10	201.06	552.25		-34.01						588.68		4.14		0	4				
07/12/2018	3.3.2	Gaze Project	O3	3	M	Bilingual	G52	13/02/2018	90270	1280 x 720		Raw Data														109	14:37:49.807	1518533384897908															0	7		Fixation	8			0.78	108.38	198.38																				10	664	-86	661	34	662	-26			266.50	324.62	265.15	276.20	265.83	300.41	251.08	201.35	552.93	295.89	197.51	548.38					589.42	589.42	4.14	4.65	0	0				
