ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	[Age]Value	[Gender]Value	[Language]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[Face]Hit	AOI[Incongruent]Hit	AOI[Congruent]Hit	AOI[Rectangle]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
07/12/2018	3.3.2	Gaze Project	O4	3	M	Bilingual	G73	18/04/2018	88101	1280 x 720		Raw Data														34	10:41:26.873	1524045291040935															0	1		Fixation	4																									1	57	603	-20	586	18	594			22.88	47.16	-8.10	53.84	7.39	50.50	242.82	164.05	498.97	287.42	157.75	492.67					525.37	525.37	3.20	3.19	0	0				
07/12/2018	3.3.2	Gaze Project	O4	3	M	Bilingual	G73	18/04/2018	88101	1280 x 720		Raw Data														43	10:41:26.881	1524045291049293															0	2		Fixation	8			0.21	291.74																					2	55	608	-18	591	18	599			22.03	45.02	-7.41	52.08	7.31	48.55	242.90	164.06	499.00	287.49	157.72	492.65					525.39	525.39	3.20	3.21	0	0				
07/12/2018	3.3.2	Gaze Project	O4	3	M	Bilingual	G73	18/04/2018	88101	1280 x 720		Raw Data														51	10:41:26.890	1524045291057549															0	3		Fixation	8			0.23	90.00	158.26																				3	53	603	-18	585	17	594			21.37	47.32	-7.11	54.55	7.13	50.93	242.96	164.07	499.00	287.56	157.71	492.69					525.40	525.40	3.22	3.19	0	0				
07/12/2018	3.3.2	Gaze Project	O4	3	M	Bilingual	G73	18/04/2018	88101	1280 x 720		Raw Data														59	10:41:26.898	1524045291065892															0	4		Fixation	8			0.20	306.78	216.78																				4	54	605	-15	589	19	597			21.85	46.34	-6.12	52.77	7.87	49.55	243.04	164.09	499.04	287.62	157.68	492.67					525.44	525.44	3.23	3.22	0	0				
07/12/2018	3.3.2	Gaze Project	O4	3	M	Bilingual	G73	18/04/2018	88101	1280 x 720		Raw Data														68	10:41:26.906	1524045291074246															0	5		Fixation	8			0.07	206.64	259.86																				5	53	603	-17	590	18	596			21.41	47.32	-6.75	52.33	7.33	49.82	243.10	164.08	499.03	287.69	157.67	492.71					525.43	525.43	3.23	3.20	0	0				
07/12/2018	3.3.2	Gaze Project	O4	3	M	Bilingual	G73	18/04/2018	88101	1280 x 720		Raw Data														76	10:41:26.915	1524045291082603															0	6		Fixation	8			0.17	191.35	344.71																				6	47	600	-22	591	12	595			18.88	48.40	-9.01	51.84	4.93	50.12	243.18	164.09	499.07	287.75	157.63	492.71					525.46	525.46	3.26	3.24	0	0				
07/12/2018	3.3.2	Gaze Project	O4	3	M	Bilingual	G73	18/04/2018	88101	1280 x 720		Raw Data														84	10:41:26.923	1524045291090881															0	7		Fixation	8			0.51	77.05	245.70																				7	54	607	-19	578	17	592			21.79	45.50	-7.52	57.28	7.14	51.39	243.24	164.08	499.06	287.83	157.62	492.77					525.45	525.45	3.28	3.26	0	0				
07/12/2018	3.3.2	Gaze Project	O4	3	M	Bilingual	G73	18/04/2018	88101	1280 x 720		Raw Data														92	10:41:26.931	1524045291099220															0	8		Fixation	8			0.43	259.73	182.68																				8	49	602	-21	589	14	595			19.57	47.32	-8.36	52.91	5.61	50.12	243.32	164.08	499.08	287.89	157.58	492.77					525.47	525.47	3.27	3.32	0	0				
07/12/2018	3.3.2	Gaze Project	O4	3	M	Bilingual	G73	18/04/2018	88101	1280 x 720		Raw Data														101	10:41:26.940	1524045291107562															0	9		Fixation	8			0.28	303.61	43.88																				9	49	598	-17	595	16	596			19.48	48.95	-6.63	50.32	6.43	49.64	243.39	164.08	499.12	287.96	157.55	492.80					525.50	525.50	3.30	3.32	0	0				
07/12/2018	3.3.2	Gaze Project	O4	3	M	Bilingual	G73	18/04/2018	88101	1280 x 720		Raw Data														109	10:41:26.948	1524045291115914															0	10		Fixation	8			0.27	81.90	138.29																				10	54	601	-16	588	19	594			21.84	47.76	-6.46	53.17	7.69	50.47	243.46	164.06	499.11	288.03	157.52	492.82					525.49	525.49	3.30	3.31	0	0				
