ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	[Age]Value	[Gender]Value	[Language]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[Face]Hit	AOI[Incongruent]Hit	AOI[Congruent]Hit	AOI[Rectangle]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G50	13/02/2018	88893	1280 x 720		Raw Data														30	11:57:37.036	1518523772063735															0	1		Fixation	4																									1	604	948	588	962	596	955			242.38	-91.90	236.22	-97.57	239.30	-94.74	233.33	171.56	538.27	276.36	168.34	542.99					564.95	564.95	3.66	3.54	0	0				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G50	13/02/2018	88893	1280 x 720		Raw Data														39	11:57:37.045	1518523772072065															0	2		Fixation	8			5.27	82.66																					2	612	804	607	815	609	809			245.69	-34.01	243.57	-38.38	244.63	-36.20	233.38	171.80	538.28	276.25	168.67	543.06					565.05	565.05	3.68	3.59	0	0				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G50	13/02/2018	88893	1280 x 720		Raw Data														47	11:57:37.053	1518523772080412															0	3		Fixation	8			1.74	113.13	30.47																				3	597	754	589	773	593	763			239.55	-13.86	236.40	-21.35	237.98	-17.60	233.35	172.03	538.28	276.16	168.99	543.14					565.13	565.13	3.65	3.60	0	0				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G50	13/02/2018	88893	1280 x 720		Raw Data														55	11:57:37.061	1518523772088781															0	4		Fixation	8			3.78	97.03	343.90																				4	587	692	577	676	582	684			235.65	11.41	231.69	17.66	233.67	14.53	233.29	172.23	538.23	276.06	169.29	543.23					565.17	565.17	3.66	3.56	0	0				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G50	13/02/2018	88893	1280 x 720		Raw Data														64	11:57:37.070	1518523772097053															0	5		Fixation	8			3.15	90.72	353.69																				5	578	601	576	597	577	599			231.99	47.92	231.09	49.71	231.54	48.81	233.19	172.43	538.22	275.94	169.59	543.41					565.24	565.24	3.65	3.62	0	0				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G50	13/02/2018	88893	1280 x 720		Raw Data														72	11:57:37.078	1518523772105390															0	6		Fixation	8			3.34	101.27	10.55																				6	555	532	560	517	557	524			222.59	75.87	224.90	81.76	223.75	78.81	233.06	172.63	538.29	275.81	169.82	543.55					565.38	565.38	3.67	3.59	0	0				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G50	13/02/2018	88893	1280 x 720		Raw Data														80	11:57:37.086	1518523772113738															0	7		Fixation	8			4.35	127.55	26.27																				7	516	522	496	434	506	478			207.31	79.71	199.24	115.32	203.28	97.51	232.93	172.71	538.25	275.48	172.22	549.49					565.38	565.38	3.63	3.48	0	0				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G50	13/02/2018	88893	1280 x 720		Raw Data														89	11:57:37.095	1518523772122082															0	8		Fixation	8			0.99	240.33	112.79																				8	472	479	484	455	478	467			189.40	97.02	194.13	106.64	191.77	101.83	232.80	172.89	538.29	275.54	170.18	543.76					565.48	565.48	3.60	3.56	0	0				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G50	13/02/2018	88893	1280 x 720		Raw Data														97	11:57:37.103	1518523772130452															0	9		Fixation	8			0.63	148.31	267.98																				9	486	485	471	447	478	466			194.96	94.63	189.20	110.03	192.08	102.33	232.71	172.96	538.28	275.50	170.30	543.90					565.50	565.50	3.62	3.48	0	0				
07/12/2018	3.3.2	Gaze Project	O1	3	M	Bilingual	G50	13/02/2018	88893	1280 x 720		Raw Data														105	11:57:37.111	1518523772138724															0	10		Fixation	8			0.37	0.00	211.69																				10	490	406	480	447	485	426			196.53	126.33	192.64	110.02	194.58	118.18	232.66	173.02	538.28	275.50	170.41	544.02					565.53	565.53	3.47	3.45	0	0				
