ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	[Age]Value	[Gender]Value	[Language]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[Face]Hit	AOI[Incongruent]Hit	AOI[Congruent]Hit	AOI[Rectangle]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	AOI[Incongruent]Hit	AOI[Face]Hit	AOI[Congruent]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
07/12/2018	3.3.2	Gaze Project	O4				G22	13/10/2017	108184	1280 x 720		Raw Data														32	14:53:41.232	1507903373942190															0			Unclassified	4																									1																			-34.01										4	4				
07/12/2018	3.3.2	Gaze Project	O4				G22	13/10/2017	108184	1280 x 720		Raw Data														40	14:53:41.240	1507903373950455															0	1		Fixation	8																									2	575	1199	409	956	492	1077			230.97	-192.75	164.25	-95.23	197.61	-143.99	155.64	235.01	629.56	201.08	228.10	633.65					680.66	680.66	4.15	4.63	0	0				
07/12/2018	3.3.2	Gaze Project	O4				G22	13/10/2017	108184	1280 x 720		Raw Data														48	14:53:41.248	1507903373958795															0	2		Fixation	8			0.00	0.00																					3	590	1048	409	956	499	1002			236.92	-131.96	164.25	-95.23	200.58	-113.60	155.84	235.47	629.70	201.35	227.94	632.55					680.94	680.94	4.50	4.63	0	0				
07/12/2018	3.3.2	Gaze Project	O4				G22	13/10/2017	108184	1280 x 720		Raw Data														56	14:53:41.257	1507903373967133															0	3		Fixation	8			0.42	131.90	131.90																				4			400	946	400	946					160.47	-90.87						201.52	229.11	634.52						0.00		4.67	4	0				
07/12/2018	3.3.2	Gaze Project	O4				G22	13/10/2017	108184	1280 x 720		Raw Data														65	14:53:41.265	1507903373975504															0	4		Fixation	8			0.70	307.79	175.89																				5			414	964	414	964					166.31	-98.16						201.84	228.38	631.96						0.00		4.71	4	0				
07/12/2018	3.3.2	Gaze Project	O4				G22	13/10/2017	108184	1280 x 720		Raw Data														73	14:53:41.273	1507903373983749															0	5		Fixation	8			0.33	150.87	203.08																				6	570	1042	405	959	487	1000			228.66	-129.86	162.51	-96.30	195.59	-113.08	156.68	235.80	627.92	202.07	228.89	632.34					679.34	679.34	4.55	4.70	0	0				
07/12/2018	3.3.2	Gaze Project	O4				G22	13/10/2017	108184	1280 x 720		Raw Data														81	14:53:41.282	1507903373992117															0	6		Fixation	8			0.23	171.84	20.98																				7			398	958	398	958					159.77	-95.68						202.30	229.23	632.31						0.00		4.70	4	0				
07/12/2018	3.3.2	Gaze Project	O4				G22	13/10/2017	108184	1280 x 720		Raw Data														90	14:53:41.290	1507903374000458															0	7		Fixation	8			0.27	71.62	259.78																				8	592	843	401	949	496	896			237.46	-49.46	160.80	-92.16	199.13	-70.81	157.16	236.20	627.23	202.57	228.96	630.91					678.80	678.80	3.98	4.68	0	0				
07/12/2018	3.3.2	Gaze Project	O4				G22	13/10/2017	108184	1280 x 720		Raw Data														98	14:53:41.298	1507903374008820															0	8		Fixation	8			0.42	0.00	288.38																				9			414	949	414	949					166.01	-92.13						202.81	228.83	629.82						0.00		4.69	4	0				
07/12/2018	3.3.2	Gaze Project	O4				G22	13/10/2017	108184	1280 x 720		Raw Data														106	14:53:41.307	1507903374017174															0	9		Fixation	8			0.16	191.35	191.35																				10			409	950	409	950					164.30	-92.82						202.97	229.63	631.03						0.00		4.72	4	0				
